G,77,7
G,123,27
G,93,101
G,123,27
G,58,37
G,123,27
G,67,45
G,123,27
G,122,103
G,123,27
G,33,106
G,123,27
G,116,63
G,123,27
G,106,110
G,123,27
G,5,111
G,123,27
G,64,15
G,123,27
A,64,87
G,56,6
G,64,87
G,37,34
G,64,87
G,74,87
G,64,87
G,18,87
G,64,87
G,61,60
G,64,87
G,91,7
G,64,87
G,82,12
G,64,87
G,71,125
G,64,87
G,127,14
G,64,87
G,91,58
G,64,87
A,58,39
G,110,125
G,58,39
G,58,60
G,58,39
G,100,15
G,58,39
G,58,0
G,58,39
G,85,86
G,58,39
G,66,70
G,58,39
G,114,54
G,58,39
G,1,95
G,58,39
G,8,101
G,58,39
G,42,54
G,58,39
G,57,53
G,58,39
G,111,66
G,58,39
G,118,117
G,58,39
G,63,97
G,58,39
G,2,94
G,58,39
G,21,54
G,58,39
G,21,115
G,58,39
A,73,49
G,45,117
G,73,50
G,51,56
G,73,50
A,70,34
G,103,19
G,71,34
G,80,89
G,71,34
G,78,37
G,71,34
G,115,93
G,71,34
G,67,53
G,71,34
G,97,57
G,71,34
A,71,33
G,48,111
G,71,34
G,68,123
G,71,34
G,26,19
G,71,34
G,74,47
G,71,34
G,86,17
G,71,34
A,96,65
G,77,66
G,97,65
G,94,5
G,97,65
G,101,106
G,97,65
G,91,24
G,97,65
A,42,98
G,97,117
G,43,98
G,85,29
G,43,98
G,54,99
G,43,98
G,56,94
G,43,98
G,13,64
G,43,98
G,33,54
G,43,98
G,47,77
G,43,98
G,67,47
G,43,98
G,20,86
G,43,98
G,74,82
G,43,98
G,26,58
G,43,98
G,96,84
G,43,98
G,99,42
G,43,98
A,73,51
G,121,60
G,73,50
G,27,1
G,73,50
G,109,78
G,73,50
G,120,10
G,73,50
G,13,71
G,73,50
G,90,63
G,73,50
G,65,51
G,73,50
A,63,87
G,18,124
G,64,87
G,106,85
G,64,87
A,50,70
G,65,89
G,51,70
G,93,105
G,51,70
G,52,125
G,51,70
G,80,96
G,51,70
G,38,88
G,51,70
G,72,63
G,51,70
A,71,35
G,65,34
G,71,34
G,18,30
G,71,34
G,112,73
G,71,34
A,37,43
G,24,70
G,37,43
G,28,29
G,37,43
G,88,43
G,37,43
G,40,6
G,37,43
G,67,79
G,37,43
G,105,48
G,37,43
G,111,16
G,37,43
G,12,103
G,37,43
G,119,16
G,37,43
G,28,35
G,37,43
G,86,84
G,37,43
G,27,45
G,37,43
G,73,90
G,37,43
A,23,66
G,62,51
G,23,66
G,94,49
G,23,66
G,102,21
G,23,66
G,57,127
G,23,66
G,113,58
G,23,66
G,94,68
G,23,66
G,67,37
G,23,66
G,55,47
G,23,66
A,25,111
G,12,37
G,25,111
G,39,109
G,25,111
G,20,66
G,25,111
G,123,101
G,25,111
G,43,78
G,25,111
G,19,108
G,25,111
G,20,71
G,25,111
G,97,125
G,25,111
G,84,92
G,25,111
G,121,71
G,25,111
G,0,4
G,25,111
G,101,124
G,25,111
G,43,80
G,25,111
G,111,11
G,25,111
G,89,103
G,25,111
G,91,127
G,25,111
G,112,106
G,25,111
A,22,66
G,79,16
G,23,66
G,73,58
G,23,66
G,83,54
G,23,66
A,64,86
G,57,9
G,64,87
G,111,32
G,64,87
G,55,59
G,64,87
G,70,7
G,64,87
G,115,90
G,64,87
G,50,71
G,64,87
G,7,90
G,64,87
G,107,17
G,64,87
G,82,27
G,64,87
G,73,126
G,64,87
G,49,29
G,64,87
G,124,51
G,64,87
G,13,62
G,64,87
G,25,81
G,64,87
A,57,39
G,43,115
G,58,39
G,105,112
G,58,39
G,63,62
G,58,39
G,34,84
G,58,39
G,92,79
G,58,39
G,122,117
G,58,39
G,38,85
G,58,39
G,82,99
G,58,39
G,32,95
G,58,39
G,2,74
G,58,39
G,100,41
G,58,39
G,82,53
G,58,39
G,62,44
G,58,39
G,56,86
G,58,39
A,23,65
G,111,79
G,23,66
G,104,62
G,23,66
G,42,87
G,23,66
G,101,110
G,23,66
G,14,49
G,23,66
G,76,121
G,23,66
G,91,72
G,23,66
G,62,99
G,23,66
G,25,53
G,23,66
G,40,99
G,23,66
G,91,43
G,23,66
A,72,34
G,13,98
G,71,34
G,60,69
G,71,34
G,75,119
G,71,34
G,75,85
G,71,34
G,96,54
G,71,34
G,126,94
G,71,34
G,124,126
G,71,34
G,38,98
G,71,34
G,50,127
G,71,34
G,108,87
G,71,34
G,89,91
G,71,34
G,14,8
G,71,34
G,54,69
G,71,34
G,17,73
G,71,34
G,108,85
G,71,34
A,24,111
G,98,118
G,25,111
G,4,66
G,25,111
G,15,21
G,25,111
G,126,9
G,25,111
G,86,66
G,25,111
G,82,52
G,25,111
G,8,20
G,25,111
G,120,67
G,25,111
G,93,117
G,25,111
G,61,81
G,25,111
G,12,44
G,25,111
G,76,14
G,25,111
G,124,24
G,25,111
A,120,4
G,49,27
G,120,4
G,86,88
G,120,4
G,127,127
G,120,4
G,40,0
G,120,4
G,33,16
G,120,4
G,16,45
G,120,4
G,122,99
G,120,4
G,28,41
G,120,4
G,22,105
G,120,4
G,88,2
G,120,4
G,91,89
G,120,4
G,76,101
G,120,4
G,103,47
G,120,4
G,8,101
G,120,4
G,54,15
G,120,4
G,64,115
G,120,4
A,43,97
G,104,29
G,43,98
G,54,16
G,43,98
G,88,88
G,43,98
G,68,89
G,43,98
G,58,25
G,43,98
G,78,28
G,43,98
G,6,106
G,43,98
G,118,6
G,43,98
G,114,96
G,43,98
A,74,50
G,92,88
G,73,50
G,23,14
G,73,50
G,58,97
G,73,50
G,58,55
G,73,50
G,67,32
G,73,50
G,122,34
G,73,50
G,84,51
G,73,50
G,124,85
G,73,50
G,30,29
G,73,50
G,101,26
G,73,50
G,104,71
G,73,50
G,38,2
G,73,50
G,13,2
G,73,50
G,70,78
G,73,50
A,119,4
G,70,124
G,120,4
G,83,52
G,120,4
G,57,32
G,120,4
G,36,2
G,120,4
G,42,39
G,120,4
G,39,79
G,120,4
G,15,43
G,120,4
G,30,107
G,120,4
G,67,59
G,120,4
G,49,57
G,120,4
G,5,1
G,120,4
G,88,22
G,120,4
G,57,118
G,120,4
G,20,20
G,120,4
A,70,33
G,7,12
G,71,34
G,17,11
G,71,34
G,116,92
G,71,34
G,80,57
G,71,34
G,77,3
G,71,34
G,0,77
G,71,34
G,121,93
G,71,34
G,12,111
G,71,34
G,72,121
G,71,34
G,79,85
G,71,34
G,95,99
G,71,34
A,120,3
G,74,114
G,120,4
G,125,54
G,120,4
G,118,7
G,120,4
G,127,60
G,120,4
G,98,5
G,120,4
G,96,93
G,120,4
A,97,64
G,82,6
G,97,65
G,16,57
G,97,65
A,123,26
G,123,29
G,123,27
G,60,29
G,123,27
G,56,35
G,123,27
G,116,49
G,123,27
G,34,90
G,123,27
G,28,107
G,123,27
G,95,67
G,123,27
G,67,17
G,123,27
G,41,39
G,123,27
G,111,10
G,123,27
G,27,124
G,123,27
G,60,0
G,123,27
G,2,22
G,123,27
G,90,15
G,123,27
G,125,64
G,123,27
G,23,41
G,123,27
A,85,105
G,32,76
G,85,105
G,26,19
G,85,105
G,99,88
G,85,105
A,25,110
G,89,9
G,25,111
G,104,77
G,25,111
G,20,71
G,25,111
G,8,62
G,25,111
A,43,99
G,20,47
G,43,98
G,108,119
G,43,98
G,74,48
G,43,98
A,84,105
G,75,17
G,85,105
G,4,125
G,85,105
G,124,19
G,85,105
G,54,94
G,85,105
G,8,21
G,85,105
G,66,5
G,85,105
G,17,69
G,85,105
G,20,43
G,85,105
G,102,76
G,85,105
G,101,120
G,85,105
G,55,109
G,85,105
G,125,97
G,85,105
G,34,93
G,85,105
A,58,38
G,75,101
G,58,39
G,127,37
G,58,39
G,117,52
G,58,39
G,89,34
G,58,39
A,23,67
G,38,38
G,23,66
G,101,46
G,23,66
G,48,58
G,23,66
G,71,20
G,23,66
G,80,101
G,23,66
G,116,67
G,23,66
G,95,42
G,23,66
A,72,49
G,19,127
G,73,50
G,17,91
G,73,50
G,88,81
G,73,50
G,52,94
G,73,50
G,54,1
G,73,50
G,69,61
G,73,50
G,1,11
G,73,50
G,49,108
G,73,50
G,82,74
G,73,50
G,59,27
G,73,50
G,44,36
G,73,50
G,66,26
G,73,50
G,80,8
G,73,50
G,104,3
G,73,50
G,88,110
G,73,50
G,53,98
G,73,50
G,80,12
G,73,50
G,120,103
G,73,50
G,41,9
G,73,50
A,120,5
G,94,22
G,120,4
G,105,52
G,120,4
G,37,109
G,120,4
G,112,22
G,120,4
G,3,103
G,120,4
G,118,70
G,120,4
G,110,35
G,120,4
G,97,17
G,120,4
G,17,125
G,120,4
G,77,125
G,120,4
G,5,14
G,120,4
A,64,91
G,84,25
G,65,91
G,77,23
G,65,91
G,111,0
G,65,91
G,69,70
G,65,91
G,58,46
G,65,91
G,125,2
G,65,91
A,65,90
G,118,6
G,65,91
G,120,86
G,65,91
G,30,20
G,65,91
G,113,116
G,65,91
G,71,120
G,65,91
G,0,53
G,65,91
G,13,8
G,65,91
G,62,24
G,65,91
G,98,126
G,65,91
G,53,79
G,65,91
A,51,69
G,14,0
G,51,70
G,51,45
G,51,70
G,62,56
G,51,70
G,47,104
G,51,70
G,122,16
G,51,70
G,50,123
G,51,70
G,18,93
G,51,70
G,2,101
G,51,70
G,41,17
G,51,70
G,122,120
G,51,70
G,78,10
G,51,70
G,118,79
G,51,70
G,106,0
G,51,70
A,58,40
G,26,124
G,58,39
G,48,123
G,58,39
G,43,24
G,58,39
G,43,53
G,58,39
G,96,98
G,58,39
G,22,111
G,58,39
G,56,58
G,58,39
G,48,90
G,58,39
G,8,123
G,58,39
G,106,61
G,58,39
G,29,63
G,58,39
G,93,54
G,58,39
G,122,124
G,58,39
G,75,59
G,58,39
A,65,92
G,95,14
G,65,91
G,43,39
G,65,91
G,24,25
G,65,91
G,35,71
G,65,91
G,21,52
G,65,91
G,7,71
G,65,91
G,16,126
G,65,91
G,123,21
G,65,91
G,75,44
G,65,91
A,25,112
G,7,34
G,25,111
G,90,42
G,25,111
G,40,17
G,25,111
G,107,21
G,25,111
G,33,37
G,25,111
G,13,84
G,25,111
G,10,69
G,25,111
G,90,67
G,25,111
G,51,43
G,25,111
G,106,29
G,25,111
G,26,50
G,25,111
G,36,59
G,25,111
G,52,79
G,25,111
G,55,93
G,25,111
G,62,18
G,25,111
G,102,56
G,25,111
A,121,4
G,95,50
G,120,4
G,64,69
G,120,4
G,106,8
G,120,4
G,7,74
G,120,4
G,39,13
G,120,4
G,51,117
G,120,4
G,84,47
G,120,4
A,51,71
G,30,57
G,51,70
G,60,117
G,51,70
G,97,99
G,51,70
G,52,34
G,51,70
G,92,69
G,51,70
G,55,72
G,51,70
G,35,84
G,51,70
G,121,102
G,51,70
G,127,107
G,51,70
G,34,14
G,51,70
G,71,116
G,51,70
G,81,50
G,51,70
G,92,83
G,51,70
G,18,27
G,51,70
G,119,50
G,51,70
A,66,91
G,5,55
G,65,91
G,99,113
G,65,91
G,106,14
G,65,91
G,59,15
G,65,91
G,59,67
G,65,91
G,4,53
G,65,91
G,32,108
G,65,91
G,73,85
G,65,91
G,120,77
G,65,91
G,80,28
G,65,91
A,36,43
G,86,101
G,37,43
G,50,74
G,37,43
G,27,97
G,37,43
G,55,40
G,37,43
G,69,8
G,37,43
G,12,4
G,37,43
G,75,60
G,37,43
A,37,42
G,25,119
G,37,43
G,15,118
G,37,43
G,61,47
G,37,43
G,0,52
G,37,43
G,122,104
G,37,43
G,54,13
G,37,43
G,23,122
G,37,43
G,29,48
G,37,43
G,16,52
G,37,43
G,45,118
G,37,43
G,52,35
G,37,43
G,77,86
G,37,43
G,73,35
G,37,43
G,112,69
G,37,43
G,124,18
G,37,43
G,42,98
G,37,43
G,39,89
G,37,43
A,52,70
G,11,20
G,51,70
G,99,79
G,51,70
G,41,65
G,51,70
G,30,3
G,51,70
G,113,24
G,51,70
G,47,108
G,51,70
G,39,62
G,51,70
G,18,71
G,51,70
G,101,26
G,51,70
A,64,90
G,69,20
G,65,91
G,45,0
G,65,91
G,124,34
G,65,91
G,42,84
G,65,91
G,8,72
G,65,91
G,28,69
G,65,91
A,70,35
G,69,11
G,71,34
G,84,6
G,71,34
G,33,74
G,71,34
G,16,20
G,71,34
G,23,10
G,71,34
G,114,60
G,71,34
G,69,125
G,71,34
G,125,52
G,71,34
G,5,12
G,71,34
G,8,11
G,71,34
A,24,66
G,109,113
G,23,66
G,120,82
G,23,66
G,18,42
G,23,66
G,30,101
G,23,66
G,115,112
G,23,66
G,9,11
G,23,66
A,97,66
G,61,105
G,97,65
G,96,19
G,97,65
G,71,6
G,97,65
A,64,92
G,102,52
G,65,91
G,112,68
G,65,91
G,76,122
G,65,91
G,16,72
G,65,91
G,123,86
G,65,91
G,15,109
G,65,91
G,79,46
G,65,91
G,14,122
G,65,91
G,106,28
G,65,91
G,109,112
G,65,91
G,10,17
G,65,91
G,29,105
G,65,91
G,20,20
G,65,91
G,68,81
G,65,91
G,65,85
G,65,91
G,122,73
G,65,91
G,49,91
G,65,91
G,27,25
G,65,91
A,72,33
G,3,20
G,71,34
G,8,84
G,71,34
G,61,43
G,71,34
G,95,4
G,71,34
G,0,16
G,71,34
G,90,90
G,71,34
G,35,42
G,71,34
G,12,31
G,71,34
G,92,85
G,71,34
G,110,115
G,71,34
G,126,22
G,71,34
G,93,32
G,71,34
G,112,83
G,71,34
G,58,122
G,71,34
G,46,59
G,71,34
A,119,3
G,17,81
G,120,4
G,88,34
G,120,4
G,87,25
G,120,4
G,102,41
G,120,4
G,0,125
G,120,4
G,115,16
G,120,4
G,32,31
G,120,4
G,100,72
G,120,4
G,124,30
G,120,4
G,113,89
G,120,4
G,22,49
G,120,4
A,50,69
G,85,35
G,51,70
G,68,22
G,51,70
G,90,3
G,51,70
G,42,4
G,51,70
G,68,12
G,51,70
G,51,4
G,51,70
G,62,79
G,51,70
A,85,104
G,6,13
G,85,105
G,67,98
G,85,105
G,96,87
G,85,105
G,85,52
G,85,105
G,89,55
G,85,105
G,119,39
G,85,105
G,16,36
G,85,105
G,48,127
G,85,105
G,66,48
G,85,105
G,90,67
G,85,105
A,44,98
G,65,34
G,43,98
G,94,49
G,43,98
G,118,117
G,43,98
G,90,75
G,43,98
G,57,59
G,43,98
G,27,102
G,43,98
G,16,96
G,43,98
G,95,122
G,43,98
G,127,95
G,43,98
G,9,0
G,43,98
G,54,88
G,43,98
G,10,94
G,43,98
G,52,60
G,43,98
G,55,78
G,43,98
A,37,44
G,7,106
G,37,43
G,125,9
G,37,43
G,8,13
G,37,43
G,17,103
G,37,43
A,66,90
G,17,43
G,65,91
G,22,59
G,65,91
G,15,75
G,65,91
G,27,114
G,65,91
G,121,17
G,65,91
G,74,104
G,65,91
G,49,103
G,65,91
G,99,63
G,65,91
G,109,104
G,65,91
A,66,92
G,111,109
G,65,91
G,6,58
G,65,91
G,99,92
G,65,91
G,30,29
G,65,91
G,73,0
G,65,91
G,71,60
G,65,91
G,124,27
G,65,91
G,38,17
G,65,91
G,42,14
G,65,91
G,13,30
G,65,91
G,101,46
G,65,91
G,105,44
G,65,91
A,44,55
G,87,24
G,44,55
G,20,97
G,44,55
G,0,13
G,44,55
G,19,30
G,44,55
A,42,97
G,36,53
G,43,98
G,49,103
G,43,98
G,45,14
G,43,98
G,119,111
G,43,98
G,77,68
G,43,98
G,101,64
G,43,98
A,26,111
G,18,87
G,25,111
G,111,22
G,25,111
G,79,20
G,25,111
G,69,43
G,25,111
G,49,124
G,25,111
G,1,50
G,25,111
A,43,55
G,92,111
G,44,55
G,47,37
G,44,55
G,103,36
G,44,55
G,78,88
G,44,55
G,86,64
G,44,55
G,35,82
G,44,55
G,91,61
G,44,55
G,0,48
G,44,55
A,85,106
G,101,89
G,85,105
G,26,118
G,85,105
G,91,88
G,85,105
G,73,85
G,85,105
G,48,49
G,85,105
A,44,109
G,120,112
G,44,109
G,66,18
G,44,109
G,29,122
G,44,109
G,27,0
G,44,109
G,34,19
G,44,109
G,96,91
G,44,109
G,99,82
G,44,109
G,2,35
G,44,109
G,100,99
G,44,109
G,0,9
G,44,109
G,112,109
G,44,109
G,21,113
G,44,109
G,84,19
G,44,109
A,98,65
G,65,30
G,97,65
G,94,18
G,97,65
G,114,38
G,97,65
G,89,75
G,97,65
G,81,46
G,97,65
G,13,42
G,97,65
G,41,53
G,97,65
A,72,35
G,12,51
G,71,34
G,1,78
G,71,34
G,11,50
G,71,34
G,105,114
G,71,34
G,45,12
G,71,34
G,29,47
G,71,34
G,21,113
G,71,34
G,79,119
G,71,34
G,40,92
G,71,34
A,38,43
G,116,81
G,37,43
G,86,107
G,37,43
G,61,75
G,37,43
G,5,81
G,37,43
G,61,74
G,37,43
G,37,56
G,37,43
G,118,70
G,37,43
A,36,42
G,127,60
G,37,43
G,123,105
G,37,43
G,0,36
G,37,43
G,31,63
G,37,43
G,105,105
G,37,43
G,9,87
G,37,43
G,126,108
G,37,43
G,40,96
G,37,43
G,55,32
G,37,43
G,48,51
G,37,43
G,96,94
G,37,43
G,88,61
G,37,43
G,89,21
G,37,43
G,123,54
G,37,43
A,72,51
G,29,87
G,73,50
G,123,73
G,73,50
G,48,5
G,73,50
G,40,73
G,73,50
G,126,42
G,73,50
G,5,4
G,73,50
G,27,25
G,73,50
G,56,69
G,73,50
G,71,98
G,73,50
G,13,49
G,73,50
G,89,111
G,73,50
G,105,55
G,73,50
G,23,31
G,73,50
G,68,56
G,73,50
G,9,49
G,73,50
G,65,118
G,73,50
A,59,39
G,50,63
G,58,39
G,17,105
G,58,39
G,123,112
G,58,39
A,43,109
G,65,115
G,44,109
G,83,30
G,44,109
G,116,32
G,44,109
G,63,66
G,44,109
G,50,95
G,44,109
G,63,127
G,44,109
G,50,32
G,44,109
G,2,25
G,44,109
G,25,31
G,44,109
G,9,115
G,44,109
G,69,88
G,44,109
G,112,62
G,44,109
A,96,64
G,71,96
G,97,65
G,30,123
G,97,65
G,77,120
G,97,65
G,95,100
G,97,65
G,127,74
G,97,65
G,0,45
G,97,65
G,53,13
G,97,65
G,58,93
G,97,65
G,5,66
G,97,65
G,26,7
G,97,65
A,74,49
G,45,51
G,73,50
G,0,69
G,73,50
G,97,63
G,73,50
A,69,34
G,62,91
G,71,34
G,36,54
G,71,34
G,19,103
G,71,34
G,84,32
G,71,34
G,115,41
G,71,34
G,28,110
G,71,34
G,109,110
G,71,34
A,57,38
G,36,55
G,58,39
G,32,90
G,58,39
G,60,105
G,58,39
G,31,55
G,58,39
G,122,97
G,58,39
G,58,75
G,58,39
G,51,122
G,58,39
G,64,11
G,58,39
G,99,82
G,58,39
G,94,95
G,58,39
G,24,122
G,58,39
G,23,111
G,58,39
A,22,65
G,103,32
G,23,66
G,97,104
G,23,66
G,39,71
G,23,66
G,114,117
G,23,66
G,21,63
G,23,66
G,114,54
G,23,66
G,76,95
G,23,66
A,64,88
G,18,89
G,64,87
G,11,52
G,64,87
G,116,11
G,64,87
G,109,92
G,64,87
G,87,74
G,64,87
A,50,71
G,40,114
G,51,70
G,77,59
G,51,70
G,95,57
G,51,70
G,22,42
G,51,70
G,71,124
G,51,70
A,57,40
G,76,34
G,58,39
G,98,52
G,58,39
G,7,62
G,58,39
G,82,77
G,58,39
G,113,73
G,58,39
G,21,35
G,58,39
G,78,106
G,58,39
G,14,43
G,58,39
A,119,5
G,19,29
G,120,4
G,37,35
G,120,4
G,64,78
G,120,4
G,94,108
G,120,4
G,48,115
G,120,4
A,24,110
G,34,69
G,25,111
G,127,79
G,25,111
G,113,47
G,25,111
G,61,9
G,25,111
G,40,51
G,25,111
G,55,102
G,25,111
A,24,112
G,113,97
G,25,111
G,26,42
G,25,111
G,117,87
G,25,111
G,22,125
G,25,111
G,41,11
G,25,111
G,31,85
G,25,111
G,110,79
G,25,111
G,69,59
G,25,111
G,24,75
G,25,111
G,4,92
G,25,111
G,46,0
G,25,111
G,71,13
G,25,111
G,93,72
G,25,111
A,36,44
G,103,18
G,37,43
G,77,118
G,37,43
G,122,127
G,37,43
G,120,88
G,37,43
G,103,47
G,37,43
G,123,71
G,37,43
G,0,66
G,37,43
G,118,59
G,37,43
G,119,88
G,37,43
G,89,67
G,37,43
G,96,89
G,37,43
G,125,46
G,37,43
G,113,70
G,37,43
A,63,91
G,94,109
G,65,91
G,52,54
G,65,91
G,122,8
G,65,91
G,108,96
G,65,91
G,114,75
G,65,91
G,46,122
G,65,91
G,73,117
G,65,91
G,52,76
G,65,91
G,101,75
G,65,91
G,53,126
G,65,91
G,0,42
G,65,91
G,97,88
G,65,91
G,93,34
G,65,91
G,32,97
G,65,91
G,68,105
G,65,91
A,44,108
G,79,85
G,44,109
G,124,58
G,44,109
G,100,102
G,44,109
G,26,57
G,44,109
G,97,69
G,44,109
A,96,66
G,5,124
G,97,65
G,97,2
G,97,65
G,11,107
G,97,65
G,124,54
G,97,65
G,119,87
G,97,65
A,42,99
G,34,60
G,43,98
G,55,118
G,43,98
G,29,5
G,43,98
G,92,24
G,43,98
G,11,2
G,43,98
G,5,68
G,43,98
A,52,69
G,119,49
G,51,70
G,105,101
G,51,70
G,43,80
G,51,70
G,53,96
G,51,70
G,52,112
G,51,70
G,45,100
G,51,70
G,38,30
G,51,70
G,117,53
G,51,70
G,73,126
G,51,70
G,91,123
G,51,70
G,7,89
G,51,70
G,57,11
G,51,70
G,74,27
G,51,70
G,13,21
G,51,70
G,104,10
G,51,70
G,102,22
G,51,70
G,80,89
G,51,70
G,98,40
G,51,70
G,11,14
G,51,70
A,74,51
G,40,82
G,73,50
G,8,39
G,73,50
G,16,126
G,73,50
A,86,105
G,2,28
G,85,105
G,94,93
G,85,105
G,39,121
G,85,105
G,118,84
G,85,105
G,119,63
G,85,105
G,61,70
G,85,105
G,76,54
G,85,105
G,58,87
G,85,105
G,28,102
G,85,105
G,41,13
G,85,105
G,81,110
G,85,105
G,64,8
G,85,105
A,65,89
G,117,29
G,65,91
G,111,126
G,65,91
G,69,77
G,65,91
G,91,32
G,65,91
G,95,126
G,65,91
G,23,10
G,65,91
A,22,67
G,124,6
G,23,66
G,76,96
G,23,66
G,97,8
G,23,66
G,39,111
G,23,66
G,5,76
G,23,66
G,23,22
G,23,66
G,19,76
G,23,66
G,57,49
G,23,66
G,125,58
G,23,66
G,54,91
G,23,66
G,26,82
G,23,66
A,59,38
G,21,19
G,58,39
G,120,89
G,58,39
G,24,20
G,58,39
G,78,125
G,58,39
G,106,55
G,58,39
G,14,22
G,58,39
G,88,34
G,58,39
G,81,30
G,58,39
G,117,73
G,58,39
G,97,67
G,58,39
G,56,60
G,58,39
G,0,98
G,58,39
G,30,81
G,58,39
A,123,28
G,34,126
G,123,27
G,11,53
G,123,27
G,38,16
G,123,27
G,26,90
G,123,27
G,82,103
G,123,27
G,110,3
G,123,27
G,114,69
G,123,27
G,44,1
G,123,27
G,1,117
G,123,27
G,93,25
G,123,27
G,38,107
G,123,27
A,59,40
G,35,103
G,58,39
G,106,101
G,58,39
G,120,71
G,58,39
G,66,127
G,58,39
G,78,73
G,58,39
G,59,69
G,58,39
G,73,110
G,58,39
G,121,52
G,58,39
G,60,0
G,58,39
A,52,71
G,63,84
G,51,70
G,3,73
G,51,70
G,18,55
G,51,70
G,125,119
G,51,70
G,80,99
G,51,70
G,107,57
G,51,70
G,34,17
G,51,70
G,25,74
G,51,70
G,48,72
G,51,70
G,115,123
G,51,70
G,36,54
G,51,70
A,56,39
G,79,96
G,58,39
G,29,111
G,58,39
G,111,10
G,58,39
G,28,108
G,58,39
G,61,9
G,58,39
A,65,93
G,75,41
G,65,91
G,116,21
G,65,91
G,79,1
G,65,91
A,71,50
G,34,41
G,73,50
G,102,23
G,73,50
G,54,81
G,73,50
G,78,123
G,73,50
G,84,6
G,73,50
G,10,32
G,73,50
G,26,55
G,73,50
G,64,81
G,73,50
G,121,74
G,73,50
G,67,113
G,73,50
G,24,125
G,73,50
G,49,27
G,73,50
G,15,73
G,73,50
G,86,89
G,73,50
G,33,1
G,73,50
G,85,104
G,73,50
G,9,16
G,73,50
G,86,44
G,73,50
A,65,87
G,111,58
G,64,87
G,81,114
G,64,87
G,85,66
G,64,87
G,53,40
G,64,87
G,124,49
G,64,87
G,113,23
G,64,87
G,51,66
G,64,87
A,44,110
G,100,127
G,44,109
G,115,117
G,44,109
G,36,52
G,44,109
G,75,40
G,44,109
G,92,105
G,44,109
G,72,124
G,44,109
G,40,116
G,44,109
G,54,17
G,44,109
G,13,14
G,44,109
G,24,112
G,44,109
G,121,109
G,44,109
G,90,30
G,44,109
G,99,73
G,44,109
A,124,27
G,21,123
G,123,27
G,15,43
G,123,27
G,65,4
G,123,27
G,49,65
G,123,27
A,98,64
G,69,113
G,97,65
G,100,98
G,97,65
G,24,127
G,97,65
G,121,110
G,97,65
G,80,32
G,97,65
A,122,26
G,31,93
G,123,27
G,1,61
G,123,27
G,10,126
G,123,27
G,91,69
G,123,27
G,116,65
G,123,27
G,37,121
G,123,27
G,96,99
G,123,27
G,71,65
G,123,27
G,48,0
G,123,27
G,14,83
G,123,27
G,110,57
G,123,27
G,106,3
G,123,27
G,25,45
G,123,27
G,93,30
G,123,27
G,24,78
G,123,27
G,67,109
G,123,27
G,94,56
G,123,27
A,121,3
G,108,75
G,120,4
G,19,116
G,120,4
G,18,44
G,120,4
G,50,30
G,120,4
G,44,0
G,120,4
G,119,16
G,120,4
G,65,51
G,120,4
G,33,37
G,120,4
A,44,97
G,38,116
G,43,98
G,118,69
G,43,98
G,1,66
G,43,98
G,33,92
G,43,98
G,89,57
G,43,98
G,82,78
G,43,98
G,22,10
G,43,98
G,13,23
G,43,98
